credit_profile_id,cust_account_id,credit_limit,currency_code,payment_terms,risk_level,risk_score,overdue_tolerance_days,credit_hold_flag,review_date,effective_start_date,effective_end_date,status,created_date,last_update_date
700000586,300000586,955397.82,CNY,NET30,HIGH,31.32,15,N,2025-12-27 02:19:00,2025-12-27 02:19:00,,ACTIVE,2025-12-27 02:19:00,2025-12-27 02:19:00
700000587,300000587,131418.05,CNY,NET30,LOW,75.25,0,N,2024-01-15 14:11:00,2024-01-15 14:11:00,,ACTIVE,2024-01-15 14:11:00,2024-01-15 14:11:00
700000588,300000588,771227.66,CNY,NET30,LOW,67.24,30,N,2024-10-10 18:28:00,2024-10-10 18:28:00,,ACTIVE,2024-10-10 18:28:00,2024-10-10 18:28:00
700000589,300000589,1984692.65,CNY,PREPAID,HIGH,43.43,15,N,2024-05-24 13:49:00,2024-05-24 13:49:00,,ACTIVE,2024-05-24 13:49:00,2024-05-24 13:49:00
700000590,300000590,60578.65,CNY,NET60,LOW,46.29,0,N,2025-09-17 08:44:00,2025-09-17 08:44:00,,ACTIVE,2025-09-17 08:44:00,2025-09-17 08:44:00
700000591,300000591,80118.23,CNY,NET30,LOW,68.5,0,N,2025-06-10 14:06:00,2025-06-10 14:06:00,,ACTIVE,2025-06-10 14:06:00,2025-06-10 14:06:00
700000592,300000592,56563.68,CNY,NET60,MEDIUM,40.78,0,N,2024-07-08 12:32:00,2024-07-08 12:32:00,,ACTIVE,2024-07-08 12:32:00,2024-07-08 12:32:00
700000593,300000593,4373689.21,CNY,NET60,LOW,73.09,0,N,2024-10-29 21:46:00,2024-10-29 21:46:00,,ACTIVE,2024-10-29 21:46:00,2024-10-29 21:46:00
700000594,300000594,650169.33,CNY,PREPAID,LOW,84.75,30,N,2025-10-08 00:01:00,2025-10-08 00:01:00,,ACTIVE,2025-10-08 00:01:00,2025-10-08 00:01:00
700000595,300000595,11813347.96,CNY,NET60,LOW,88.37,0,N,2024-07-08 11:32:00,2024-07-08 11:32:00,,ACTIVE,2024-07-08 11:32:00,2024-07-08 11:32:00
700000596,300000596,11317109.83,CNY,NET30,LOW,62.97,15,N,2024-12-15 10:15:00,2024-12-15 10:15:00,,ACTIVE,2024-12-15 10:15:00,2024-12-15 10:15:00
700000597,300000597,10892443.41,CNY,NET60,LOW,65.86,30,N,2024-03-31 17:24:00,2024-03-31 17:24:00,,ACTIVE,2024-03-31 17:24:00,2024-03-31 17:24:00
700000598,300000598,815392.02,CNY,NET30,LOW,75.27,30,N,2024-10-17 10:49:00,2024-10-17 10:49:00,,ACTIVE,2024-10-17 10:49:00,2024-10-17 10:49:00
700000599,300000599,96994.08,CNY,NET30,LOW,89.6,0,N,2024-07-11 07:13:00,2024-07-11 07:13:00,,ACTIVE,2024-07-11 07:13:00,2024-07-11 07:13:00
700000600,300000600,326624.34,CNY,NET30,LOW,70.38,15,N,2024-04-09 18:42:00,2024-04-09 18:42:00,,ACTIVE,2024-04-09 18:42:00,2024-04-09 18:42:00
700000601,300000601,4881186.83,CNY,PREPAID,HIGH,57.33,30,N,2024-12-01 11:30:00,2024-12-01 11:30:00,,ACTIVE,2024-12-01 11:30:00,2024-12-01 11:30:00
700000602,300000602,1063822.14,CNY,NET60,LOW,89.01,15,N,2025-12-07 02:48:00,2025-12-07 02:48:00,,ACTIVE,2025-12-07 02:48:00,2025-12-07 02:48:00
700000603,300000603,14891157.83,CNY,PREPAID,LOW,58.31,0,N,2026-02-05 03:45:00,2026-02-05 03:45:00,,ACTIVE,2026-02-05 03:45:00,2026-02-05 03:45:00
700000604,300000604,13285739.74,CNY,NET30,LOW,66.89,0,N,2024-05-11 15:16:00,2024-05-11 15:16:00,,ACTIVE,2024-05-11 15:16:00,2024-05-11 15:16:00
700000605,300000605,180523.94,CNY,PREPAID,MEDIUM,73.96,0,N,2025-09-30 12:56:00,2025-09-30 12:56:00,,ACTIVE,2025-09-30 12:56:00,2025-09-30 12:56:00
700000606,300000606,354110.87,CNY,NET30,LOW,84.97,15,N,2024-03-25 22:00:00,2024-03-25 22:00:00,,ACTIVE,2024-03-25 22:00:00,2024-03-25 22:00:00
700000607,300000607,163442.94,CNY,NET60,MEDIUM,52.52,15,N,2026-01-08 18:48:00,2026-01-08 18:48:00,,ACTIVE,2026-01-08 18:48:00,2026-01-08 18:48:00
700000608,300000608,4610773.85,CNY,NET90,LOW,43.32,15,N,2024-03-07 16:27:00,2024-03-07 16:27:00,,ACTIVE,2024-03-07 16:27:00,2024-03-07 16:27:00
700000609,300000609,1912446.52,CNY,NET30,LOW,49.38,0,N,2024-03-16 13:32:00,2024-03-16 13:32:00,,ACTIVE,2024-03-16 13:32:00,2024-03-16 13:32:00
700000610,300000610,2737525.07,CNY,NET30,MEDIUM,84.96,0,N,2024-02-21 11:34:00,2024-02-21 11:34:00,,ACTIVE,2024-02-21 11:34:00,2024-02-21 11:34:00
700000611,300000611,589873.71,CNY,NET30,LOW,76.62,0,N,2024-11-06 11:50:00,2024-11-06 11:50:00,,ACTIVE,2024-11-06 11:50:00,2024-11-06 11:50:00
700000612,300000612,3396463.28,CNY,NET60,LOW,69.13,0,N,2025-01-28 09:00:00,2025-01-28 09:00:00,,ACTIVE,2025-01-28 09:00:00,2025-01-28 09:00:00
700000613,300000613,4861895.6,CNY,NET60,LOW,82.99,30,N,2024-04-25 16:02:00,2024-04-25 16:02:00,,ACTIVE,2024-04-25 16:02:00,2024-04-25 16:02:00
700000614,300000614,16661498.27,CNY,NET60,LOW,83.52,0,N,2025-03-02 19:21:00,2025-03-02 19:21:00,,ACTIVE,2025-03-02 19:21:00,2025-03-02 19:21:00
700000615,300000615,19365885.44,CNY,PREPAID,LOW,72.87,0,N,2024-11-21 06:51:00,2024-11-21 06:51:00,,ACTIVE,2024-11-21 06:51:00,2024-11-21 06:51:00
700000616,300000616,73546.76,CNY,NET30,MEDIUM,64.43,0,N,2025-09-02 19:42:00,2025-09-02 19:42:00,,ACTIVE,2025-09-02 19:42:00,2025-09-02 19:42:00
700000617,300000617,3585313.27,CNY,NET30,MEDIUM,61.75,0,N,2025-05-04 23:53:00,2025-05-04 23:53:00,,ACTIVE,2025-05-04 23:53:00,2025-05-04 23:53:00
700000618,300000618,195847.92,CNY,NET60,MEDIUM,58.6,15,N,2024-03-30 19:29:00,2024-03-30 19:29:00,,ACTIVE,2024-03-30 19:29:00,2024-03-30 19:29:00
700000619,300000619,53633.78,CNY,NET90,LOW,75.36,0,N,2024-09-15 21:08:00,2024-09-15 21:08:00,,ACTIVE,2024-09-15 21:08:00,2024-09-15 21:08:00
700000620,300000620,8001866.03,CNY,NET30,HIGH,11.8,0,N,2024-02-15 03:18:00,2024-02-15 03:18:00,,ACTIVE,2024-02-15 03:18:00,2024-02-15 03:18:00
700000621,300000621,4016685.89,CNY,NET60,MEDIUM,54.1,0,N,2024-09-27 23:02:00,2024-09-27 23:02:00,,ACTIVE,2024-09-27 23:02:00,2024-09-27 23:02:00
700000622,300000622,909321.72,CNY,NET90,LOW,84.98,0,N,2025-12-05 22:36:00,2025-12-05 22:36:00,,ACTIVE,2025-12-05 22:36:00,2025-12-05 22:36:00
700000623,300000623,13412448.01,CNY,PREPAID,LOW,55.69,0,N,2023-10-31 13:47:00,2023-10-31 13:47:00,,ACTIVE,2023-10-31 13:47:00,2023-10-31 13:47:00
700000624,300000624,61414.93,CNY,NET30,LOW,62.96,0,N,2025-03-05 00:24:00,2025-03-05 00:24:00,,ACTIVE,2025-03-05 00:24:00,2025-03-05 00:24:00
700000625,300000625,15543150.93,CNY,PREPAID,LOW,66.38,0,N,2025-10-03 23:53:00,2025-10-03 23:53:00,,ACTIVE,2025-10-03 23:53:00,2025-10-03 23:53:00
700000626,300000626,8522277.51,CNY,NET30,LOW,64.64,0,N,2024-08-17 22:18:00,2024-08-17 22:18:00,,ACTIVE,2024-08-17 22:18:00,2024-08-17 22:18:00
700000627,300000627,3940779.82,CNY,NET60,HIGH,27.34,0,N,2025-12-30 04:37:00,2025-12-30 04:37:00,,ACTIVE,2025-12-30 04:37:00,2025-12-30 04:37:00
700000628,300000628,4558963.63,CNY,NET60,LOW,58.89,0,N,2026-01-01 04:44:00,2026-01-01 04:44:00,,ACTIVE,2026-01-01 04:44:00,2026-01-01 04:44:00
700000629,300000629,2956719.97,CNY,PREPAID,MEDIUM,57.9,0,N,2024-11-02 06:58:00,2024-11-02 06:58:00,,ACTIVE,2024-11-02 06:58:00,2024-11-02 06:58:00
700000630,300000630,154240.61,CNY,PREPAID,LOW,56.86,15,N,2024-06-09 09:51:00,2024-06-09 09:51:00,,ACTIVE,2024-06-09 09:51:00,2024-06-09 09:51:00
700000631,300000631,95032.32,CNY,NET30,LOW,61.33,0,N,2023-12-04 02:56:00,2023-12-04 02:56:00,,ACTIVE,2023-12-04 02:56:00,2023-12-04 02:56:00
700000632,300000632,19919574.75,CNY,NET60,LOW,60.9,15,N,2026-02-27 15:16:00,2026-02-27 15:16:00,,ACTIVE,2026-02-27 15:16:00,2026-02-27 15:16:00
700000633,300000633,1379815.04,CNY,NET60,LOW,77.61,30,N,2024-02-22 13:45:00,2024-02-22 13:45:00,,ACTIVE,2024-02-22 13:45:00,2024-02-22 13:45:00
700000634,300000634,9354299.86,CNY,NET30,LOW,58.23,0,N,2024-05-30 00:57:00,2024-05-30 00:57:00,,ACTIVE,2024-05-30 00:57:00,2024-05-30 00:57:00
700000635,300000635,305599.21,CNY,NET60,LOW,93.83,30,N,2026-02-14 14:49:00,2026-02-14 14:49:00,,ACTIVE,2026-02-14 14:49:00,2026-02-14 14:49:00
700000636,300000636,12119382.74,CNY,NET30,LOW,67.89,0,N,2025-12-12 10:30:00,2025-12-12 10:30:00,,ACTIVE,2025-12-12 10:30:00,2025-12-12 10:30:00
700000637,300000637,317909.78,CNY,NET60,LOW,47.33,15,N,2024-09-17 12:25:00,2024-09-17 12:25:00,,ACTIVE,2024-09-17 12:25:00,2024-09-17 12:25:00
700000638,300000638,510286.03,CNY,NET60,LOW,74.84,30,N,2025-11-10 13:02:00,2025-11-10 13:02:00,,ACTIVE,2025-11-10 13:02:00,2025-11-10 13:02:00
700000639,300000639,1110660.95,CNY,NET30,LOW,76.94,0,N,2025-07-21 03:12:00,2025-07-21 03:12:00,,ACTIVE,2025-07-21 03:12:00,2025-07-21 03:12:00
700000640,300000640,165937.71,CNY,NET30,LOW,42.2,0,N,2024-10-13 14:29:00,2024-10-13 14:29:00,,ACTIVE,2024-10-13 14:29:00,2024-10-13 14:29:00
700000641,300000641,12754963.71,CNY,NET30,LOW,74.73,0,N,2023-10-20 01:23:00,2023-10-20 01:23:00,,ACTIVE,2023-10-20 01:23:00,2023-10-20 01:23:00
700000642,300000642,4208977.69,CNY,NET60,HIGH,44.42,0,N,2025-09-15 13:27:00,2025-09-15 13:27:00,,ACTIVE,2025-09-15 13:27:00,2025-09-15 13:27:00
700000643,300000643,773633.16,CNY,PREPAID,MEDIUM,91.29,15,N,2024-03-20 14:20:00,2024-03-20 14:20:00,,ACTIVE,2024-03-20 14:20:00,2024-03-20 14:20:00
700000644,300000644,13929076.62,CNY,NET30,LOW,66.2,15,N,2025-09-18 15:01:00,2025-09-18 15:01:00,,ACTIVE,2025-09-18 15:01:00,2025-09-18 15:01:00
700000645,300000645,10064088.4,CNY,NET30,MEDIUM,74.34,0,N,2024-09-15 06:43:00,2024-09-15 06:43:00,,ACTIVE,2024-09-15 06:43:00,2024-09-15 06:43:00
700000646,300000646,963578.65,CNY,NET90,LOW,45.01,30,N,2025-10-26 23:25:00,2025-10-26 23:25:00,,ACTIVE,2025-10-26 23:25:00,2025-10-26 23:25:00
700000647,300000647,177438.43,CNY,NET30,LOW,64.54,0,N,2025-10-12 18:02:00,2025-10-12 18:02:00,,ACTIVE,2025-10-12 18:02:00,2025-10-12 18:02:00
700000648,300000648,12613390.01,CNY,NET90,LOW,61.33,15,N,2024-02-06 15:47:00,2024-02-06 15:47:00,,ACTIVE,2024-02-06 15:47:00,2024-02-06 15:47:00
700000649,300000649,395258.32,CNY,NET30,MEDIUM,78.37,15,N,2025-05-13 12:35:00,2025-05-13 12:35:00,,ACTIVE,2025-05-13 12:35:00,2025-05-13 12:35:00
700000650,300000650,4414587.78,CNY,PREPAID,LOW,75.48,30,N,2025-12-29 10:44:00,2025-12-29 10:44:00,,ACTIVE,2025-12-29 10:44:00,2025-12-29 10:44:00
700000651,300000651,8436330.01,CNY,NET30,LOW,57.14,30,N,2024-04-17 06:57:00,2024-04-17 06:57:00,,ACTIVE,2024-04-17 06:57:00,2024-04-17 06:57:00
700000652,300000652,133015.8,CNY,NET90,LOW,60.29,0,N,2025-10-10 16:59:00,2025-10-10 16:59:00,,ACTIVE,2025-10-10 16:59:00,2025-10-10 16:59:00
700000653,300000653,826525.96,CNY,NET90,MEDIUM,65.43,15,N,2026-01-31 11:52:00,2026-01-31 11:52:00,,ACTIVE,2026-01-31 11:52:00,2026-01-31 11:52:00
700000654,300000654,13662078.2,CNY,PREPAID,MEDIUM,86.07,15,N,2024-12-14 07:09:00,2024-12-14 07:09:00,,ACTIVE,2024-12-14 07:09:00,2024-12-14 07:09:00
700000655,300000655,1862281.72,CNY,NET30,MEDIUM,82.63,0,N,2025-03-19 14:53:00,2025-03-19 14:53:00,,ACTIVE,2025-03-19 14:53:00,2025-03-19 14:53:00
700000656,300000656,9431271.3,CNY,NET30,LOW,42.92,15,N,2025-02-15 09:15:00,2025-02-15 09:15:00,,ACTIVE,2025-02-15 09:15:00,2025-02-15 09:15:00
700000657,300000657,415686.89,CNY,NET30,MEDIUM,41.36,0,N,2024-11-25 21:38:00,2024-11-25 21:38:00,,ACTIVE,2024-11-25 21:38:00,2024-11-25 21:38:00
700000658,300000658,15929966.62,CNY,NET90,LOW,71.15,0,N,2025-06-12 12:57:00,2025-06-12 12:57:00,,ACTIVE,2025-06-12 12:57:00,2025-06-12 12:57:00
700000659,300000659,79049.64,CNY,NET30,MEDIUM,83.97,0,N,2025-12-25 04:36:00,2025-12-25 04:36:00,,ACTIVE,2025-12-25 04:36:00,2025-12-25 04:36:00
700000660,300000660,177589.07,CNY,NET30,HIGH,57.78,0,N,2024-01-15 21:46:00,2024-01-15 21:46:00,,ACTIVE,2024-01-15 21:46:00,2024-01-15 21:46:00
700000661,300000661,5769298.56,CNY,NET30,LOW,72.54,0,N,2024-01-24 16:46:00,2024-01-24 16:46:00,,ACTIVE,2024-01-24 16:46:00,2024-01-24 16:46:00
700000662,300000662,12217605.07,CNY,NET60,MEDIUM,91.06,0,N,2024-04-15 06:28:00,2024-04-15 06:28:00,,ACTIVE,2024-04-15 06:28:00,2024-04-15 06:28:00
700000663,300000663,468889.03,CNY,NET30,LOW,72.89,30,N,2025-11-29 14:45:00,2025-11-29 14:45:00,,ACTIVE,2025-11-29 14:45:00,2025-11-29 14:45:00
700000664,300000664,732846.59,CNY,NET30,MEDIUM,44.81,0,N,2024-01-08 01:19:00,2024-01-08 01:19:00,,ACTIVE,2024-01-08 01:19:00,2024-01-08 01:19:00
700000665,300000665,2137779.42,CNY,NET60,LOW,43.57,30,N,2024-01-12 18:03:00,2024-01-12 18:03:00,,ACTIVE,2024-01-12 18:03:00,2024-01-12 18:03:00
700000666,300000666,2671878.39,CNY,PREPAID,LOW,91.18,0,N,2024-05-19 18:16:00,2024-05-19 18:16:00,,ACTIVE,2024-05-19 18:16:00,2024-05-19 18:16:00
700000667,300000667,2741339.34,CNY,NET90,MEDIUM,46.74,30,N,2025-10-30 20:32:00,2025-10-30 20:32:00,,ACTIVE,2025-10-30 20:32:00,2025-10-30 20:32:00
700000668,300000668,16179218.85,CNY,NET60,LOW,78.91,0,N,2026-02-26 15:36:00,2026-02-26 15:36:00,,ACTIVE,2026-02-26 15:36:00,2026-02-26 15:36:00
700000669,300000669,3526151.85,CNY,PREPAID,HIGH,45.57,30,N,2025-10-30 22:04:00,2025-10-30 22:04:00,,ACTIVE,2025-10-30 22:04:00,2025-10-30 22:04:00
700000670,300000670,13206847.72,CNY,NET90,LOW,69.63,15,N,2024-10-05 05:21:00,2024-10-05 05:21:00,,ACTIVE,2024-10-05 05:21:00,2024-10-05 05:21:00
700000671,300000671,50642.75,CNY,NET90,LOW,52.61,0,N,2023-11-27 05:46:00,2023-11-27 05:46:00,,ACTIVE,2023-11-27 05:46:00,2023-11-27 05:46:00
700000672,300000672,93133.57,CNY,NET30,LOW,46.37,0,N,2023-10-23 00:10:00,2023-10-23 00:10:00,,ACTIVE,2023-10-23 00:10:00,2023-10-23 00:10:00
700000673,300000673,1816373.31,CNY,NET30,LOW,49.01,0,N,2024-06-06 16:30:00,2024-06-06 16:30:00,,ACTIVE,2024-06-06 16:30:00,2024-06-06 16:30:00
700000674,300000674,3671993.51,CNY,NET30,HIGH,23.92,0,N,2024-02-01 15:49:00,2024-02-01 15:49:00,,ACTIVE,2024-02-01 15:49:00,2024-02-01 15:49:00
700000675,300000675,223831.29,CNY,NET60,MEDIUM,86.94,15,N,2023-12-28 21:56:00,2023-12-28 21:56:00,,ACTIVE,2023-12-28 21:56:00,2023-12-28 21:56:00
700000676,300000676,5545692.23,CNY,NET30,LOW,50.34,30,N,2023-11-27 02:01:00,2023-11-27 02:01:00,,ACTIVE,2023-11-27 02:01:00,2023-11-27 02:01:00
700000677,300000677,16792193.33,CNY,NET30,HIGH,41.9,0,N,2024-07-30 07:25:00,2024-07-30 07:25:00,,ACTIVE,2024-07-30 07:25:00,2024-07-30 07:25:00
700000678,300000678,111030.63,CNY,PREPAID,LOW,41.44,0,N,2023-12-16 11:51:00,2023-12-16 11:51:00,,ACTIVE,2023-12-16 11:51:00,2023-12-16 11:51:00
700000679,300000679,849261.68,CNY,NET30,LOW,70.19,30,N,2025-09-24 05:47:00,2025-09-24 05:47:00,,ACTIVE,2025-09-24 05:47:00,2025-09-24 05:47:00
700000680,300000680,56378.73,CNY,PREPAID,MEDIUM,84.52,15,N,2025-04-23 15:13:00,2025-04-23 15:13:00,,ACTIVE,2025-04-23 15:13:00,2025-04-23 15:13:00
700000681,300000681,204229.19,CNY,NET60,LOW,68.76,0,N,2026-03-13 08:47:00,2026-03-13 08:47:00,,ACTIVE,2026-03-13 08:47:00,2026-03-13 08:47:00
700000682,300000682,3593350.46,CNY,NET30,LOW,67.37,0,N,2024-10-06 14:38:00,2024-10-06 14:38:00,,ACTIVE,2024-10-06 14:38:00,2024-10-06 14:38:00
700000683,300000683,5042264.98,CNY,NET30,LOW,51.56,0,N,2026-02-17 16:45:00,2026-02-17 16:45:00,,ACTIVE,2026-02-17 16:45:00,2026-02-17 16:45:00
700000684,300000684,7820010.39,CNY,NET60,LOW,76.62,0,N,2025-05-02 10:36:00,2025-05-02 10:36:00,,ACTIVE,2025-05-02 10:36:00,2025-05-02 10:36:00
700000685,300000685,11392284.31,CNY,NET30,LOW,40.76,30,N,2026-01-28 00:31:00,2026-01-28 00:31:00,,ACTIVE,2026-01-28 00:31:00,2026-01-28 00:31:00
700000686,300000686,607758.17,CNY,NET60,LOW,91.37,0,N,2024-11-24 16:32:00,2024-11-24 16:32:00,,ACTIVE,2024-11-24 16:32:00,2024-11-24 16:32:00
700000687,300000687,839195.72,CNY,NET90,LOW,69.15,0,N,2024-08-27 20:45:00,2024-08-27 20:45:00,,ACTIVE,2024-08-27 20:45:00,2024-08-27 20:45:00
700000688,300000688,3679345.13,CNY,NET60,LOW,92.84,30,N,2025-09-13 18:54:00,2025-09-13 18:54:00,,ACTIVE,2025-09-13 18:54:00,2025-09-13 18:54:00
700000689,300000689,13477384.44,CNY,NET30,LOW,47.53,15,N,2025-03-30 08:12:00,2025-03-30 08:12:00,,ACTIVE,2025-03-30 08:12:00,2025-03-30 08:12:00
700000690,300000690,146452.88,CNY,NET30,HIGH,54.49,0,N,2025-08-16 00:47:00,2025-08-16 00:47:00,,ACTIVE,2025-08-16 00:47:00,2025-08-16 00:47:00
700000691,300000691,6330652.78,CNY,NET90,MEDIUM,72.06,30,N,2024-04-24 15:26:00,2024-04-24 15:26:00,,ACTIVE,2024-04-24 15:26:00,2024-04-24 15:26:00
700000692,300000692,358115.73,CNY,NET60,LOW,56.22,0,N,2026-03-09 02:43:00,2026-03-09 02:43:00,,ACTIVE,2026-03-09 02:43:00,2026-03-09 02:43:00
700000693,300000693,6627866.3,CNY,NET30,LOW,82.04,0,N,2025-01-12 19:16:00,2025-01-12 19:16:00,,ACTIVE,2025-01-12 19:16:00,2025-01-12 19:16:00
700000694,300000694,14094219.68,CNY,NET30,LOW,90.94,0,N,2025-10-20 04:26:00,2025-10-20 04:26:00,,ACTIVE,2025-10-20 04:26:00,2025-10-20 04:26:00
700000695,300000695,13085380.59,CNY,PREPAID,MEDIUM,52.75,0,N,2025-08-07 00:16:00,2025-08-07 00:16:00,,ACTIVE,2025-08-07 00:16:00,2025-08-07 00:16:00
700000696,300000696,15481632.8,CNY,NET30,LOW,44.92,0,N,2025-04-24 06:52:00,2025-04-24 06:52:00,,ACTIVE,2025-04-24 06:52:00,2025-04-24 06:52:00
700000697,300000697,122116.98,CNY,NET30,LOW,84.3,15,N,2026-03-19 23:11:00,2026-03-19 23:11:00,,ACTIVE,2026-03-19 23:11:00,2026-03-19 23:11:00
700000698,300000698,3160053.42,CNY,NET30,LOW,55.8,30,N,2025-12-03 07:19:00,2025-12-03 07:19:00,,ACTIVE,2025-12-03 07:19:00,2025-12-03 07:19:00
700000699,300000699,63303.28,CNY,NET60,LOW,79.81,0,N,2024-10-27 10:31:00,2024-10-27 10:31:00,,ACTIVE,2024-10-27 10:31:00,2024-10-27 10:31:00
700000700,300000700,86058.48,CNY,NET60,LOW,73.12,30,N,2024-05-22 22:37:00,2024-05-22 22:37:00,,ACTIVE,2024-05-22 22:37:00,2024-05-22 22:37:00
700000701,300000701,132121.65,CNY,NET30,MEDIUM,66.05,0,N,2025-06-29 22:01:00,2025-06-29 22:01:00,,ACTIVE,2025-06-29 22:01:00,2025-06-29 22:01:00
700000702,300000702,4025917.82,CNY,NET30,LOW,47.18,30,N,2025-02-14 04:17:00,2025-02-14 04:17:00,,ACTIVE,2025-02-14 04:17:00,2025-02-14 04:17:00
700000703,300000703,3884496.5,CNY,PREPAID,LOW,60.3,30,N,2025-02-24 18:38:00,2025-02-24 18:38:00,,ACTIVE,2025-02-24 18:38:00,2025-02-24 18:38:00
700000704,300000704,614997.53,CNY,NET60,LOW,85.67,0,N,2024-10-21 05:08:00,2024-10-21 05:08:00,,ACTIVE,2024-10-21 05:08:00,2024-10-21 05:08:00
700000705,300000705,4223791.96,CNY,PREPAID,LOW,44.95,30,N,2025-08-29 12:48:00,2025-08-29 12:48:00,,ACTIVE,2025-08-29 12:48:00,2025-08-29 12:48:00
700000706,300000706,934504.32,CNY,NET30,HIGH,40.59,30,N,2025-09-09 08:47:00,2025-09-09 08:47:00,,ACTIVE,2025-09-09 08:47:00,2025-09-09 08:47:00
700000707,300000707,3095478.98,CNY,NET90,HIGH,10.66,15,N,2025-08-29 23:09:00,2025-08-29 23:09:00,,ACTIVE,2025-08-29 23:09:00,2025-08-29 23:09:00
700000708,300000708,2147344.68,CNY,NET60,LOW,69.66,0,N,2024-07-14 12:52:00,2024-07-14 12:52:00,,ACTIVE,2024-07-14 12:52:00,2024-07-14 12:52:00
700000709,300000709,63833.71,CNY,NET30,LOW,91.36,0,N,2025-10-20 17:22:00,2025-10-20 17:22:00,,ACTIVE,2025-10-20 17:22:00,2025-10-20 17:22:00
700000710,300000710,181224.36,CNY,NET60,LOW,43.05,0,N,2025-01-16 10:10:00,2025-01-16 10:10:00,,ACTIVE,2025-01-16 10:10:00,2025-01-16 10:10:00
700000711,300000711,3288166.02,CNY,NET30,LOW,66.7,15,N,2025-08-25 20:49:00,2025-08-25 20:49:00,,ACTIVE,2025-08-25 20:49:00,2025-08-25 20:49:00
700000712,300000712,789326.49,CNY,NET30,MEDIUM,69.07,15,N,2025-05-23 07:00:00,2025-05-23 07:00:00,,ACTIVE,2025-05-23 07:00:00,2025-05-23 07:00:00
700000713,300000713,157197.92,CNY,NET90,LOW,64.92,0,N,2024-04-19 23:22:00,2024-04-19 23:22:00,,ACTIVE,2024-04-19 23:22:00,2024-04-19 23:22:00
700000714,300000714,136891.94,CNY,PREPAID,LOW,75.02,30,N,2024-06-11 04:12:00,2024-06-11 04:12:00,,ACTIVE,2024-06-11 04:12:00,2024-06-11 04:12:00
700000715,300000715,2631276.42,CNY,NET90,LOW,78.48,30,N,2025-09-17 20:49:00,2025-09-17 20:49:00,,ACTIVE,2025-09-17 20:49:00,2025-09-17 20:49:00
700000716,300000716,1554092.25,CNY,NET60,HIGH,54.85,0,N,2025-08-21 14:25:00,2025-08-21 14:25:00,,ACTIVE,2025-08-21 14:25:00,2025-08-21 14:25:00
700000717,300000717,658330.62,CNY,NET30,MEDIUM,58.96,0,N,2024-09-14 19:35:00,2024-09-14 19:35:00,,ACTIVE,2024-09-14 19:35:00,2024-09-14 19:35:00
700000718,300000718,17746453.08,CNY,NET60,LOW,54.95,0,N,2024-02-21 20:44:00,2024-02-21 20:44:00,,ACTIVE,2024-02-21 20:44:00,2024-02-21 20:44:00
700000719,300000719,57187.42,CNY,NET30,LOW,43.64,30,N,2026-01-25 22:53:00,2026-01-25 22:53:00,,ACTIVE,2026-01-25 22:53:00,2026-01-25 22:53:00
700000720,300000720,213454.32,CNY,NET30,LOW,67.24,15,N,2025-09-30 03:27:00,2025-09-30 03:27:00,,ACTIVE,2025-09-30 03:27:00,2025-09-30 03:27:00
700000721,300000721,6001911.66,CNY,PREPAID,MEDIUM,82.78,0,N,2025-04-12 23:25:00,2025-04-12 23:25:00,,ACTIVE,2025-04-12 23:25:00,2025-04-12 23:25:00
700000722,300000722,17743182.29,CNY,NET30,HIGH,54.96,0,N,2025-11-15 13:38:00,2025-11-15 13:38:00,,ACTIVE,2025-11-15 13:38:00,2025-11-15 13:38:00
700000723,300000723,9450922.38,CNY,NET30,LOW,54.55,0,N,2024-05-14 13:52:00,2024-05-14 13:52:00,,ACTIVE,2024-05-14 13:52:00,2024-05-14 13:52:00
700000724,300000724,942147.16,CNY,NET60,LOW,89.78,15,N,2025-12-24 10:43:00,2025-12-24 10:43:00,,ACTIVE,2025-12-24 10:43:00,2025-12-24 10:43:00
700000725,300000725,17998752.98,CNY,NET90,MEDIUM,52.74,30,N,2025-09-13 15:27:00,2025-09-13 15:27:00,,ACTIVE,2025-09-13 15:27:00,2025-09-13 15:27:00
700000726,300000726,11039890.11,CNY,NET60,LOW,91.6,0,N,2024-08-21 09:13:00,2024-08-21 09:13:00,,ACTIVE,2024-08-21 09:13:00,2024-08-21 09:13:00
700000727,300000727,1059328.61,CNY,NET60,MEDIUM,58.43,15,N,2023-11-21 18:49:00,2023-11-21 18:49:00,,ACTIVE,2023-11-21 18:49:00,2023-11-21 18:49:00
700000728,300000728,894462.12,CNY,NET30,LOW,92.42,0,N,2025-02-16 09:12:00,2025-02-16 09:12:00,,ACTIVE,2025-02-16 09:12:00,2025-02-16 09:12:00
700000729,300000729,609764.51,CNY,NET30,LOW,74.62,0,N,2024-07-26 01:16:00,2024-07-26 01:16:00,,ACTIVE,2024-07-26 01:16:00,2024-07-26 01:16:00
700000730,300000730,561605.13,CNY,NET60,LOW,60.92,0,N,2025-08-02 06:35:00,2025-08-02 06:35:00,,ACTIVE,2025-08-02 06:35:00,2025-08-02 06:35:00
700000731,300000731,832422.41,CNY,NET30,LOW,69.27,30,N,2024-08-19 10:28:00,2024-08-19 10:28:00,,ACTIVE,2024-08-19 10:28:00,2024-08-19 10:28:00
700000732,300000732,177872.24,CNY,NET30,MEDIUM,54.76,0,N,2025-04-25 02:31:00,2025-04-25 02:31:00,,ACTIVE,2025-04-25 02:31:00,2025-04-25 02:31:00
