cust_account_id,party_id,account_number,account_name,customer_class_code,credit_classification,payment_term_code,sales_channel_code,region_code,account_status,open_date,created_date,last_update_date
300000557,100000557,CUST300000557,杭州恒越科技科技有限公司,STANDARD,MEDIUM,NET30,PARTNER,北京,ACTIVE,2023-10-24 00:06:00,2023-10-24 00:06:00,2023-10-24 00:06:00
300000558,100000558,CUST300000558,上海融信电子科技有限公司,STANDARD,MEDIUM,NET30,DIRECT,深圳,ACTIVE,2025-01-29 17:47:00,2025-01-29 17:47:00,2025-01-29 17:47:00
300000559,100000559,CUST300000559,苏州明川物流制造有限公司,STANDARD,LOW,NET30,DIRECT,深圳,ACTIVE,2026-03-14 15:14:00,2026-03-14 15:14:00,2026-03-14 15:14:00
300000560,100000560,CUST300000560,杭州启元贸易贸易有限公司,STANDARD,LOW,PREPAID,DIRECT,杭州,ACTIVE,2025-10-26 00:09:00,2025-10-26 00:09:00,2025-10-26 00:09:00
300000561,100000561,CUST300000561,深圳云启贸易有限公司,STANDARD,MEDIUM,NET30,PARTNER,深圳,ACTIVE,2026-02-11 06:36:00,2026-02-11 06:36:00,2026-02-11 06:36:00
300000562,100000562,CUST300000562,上海安拓制造贸易有限公司,STANDARD,MEDIUM,NET30,ONLINE,深圳,ACTIVE,2025-11-19 13:18:00,2025-11-19 13:18:00,2025-11-19 13:18:00
300000563,100000563,CUST300000563,深圳智联医疗贸易有限公司,STANDARD,LOW,NET30,PARTNER,杭州,ACTIVE,2025-05-26 13:15:00,2025-05-26 13:15:00,2025-05-26 13:15:00
300000564,100000564,CUST300000564,杭州云启制造有限公司,STANDARD,MEDIUM,NET30,DIRECT,杭州,ACTIVE,2024-08-22 08:30:00,2024-08-22 08:30:00,2024-08-22 08:30:00
300000565,100000565,CUST300000565,苏州远辰医疗制造有限公司,STANDARD,MEDIUM,NET30,DIRECT,北京,ACTIVE,2024-05-15 13:12:00,2024-05-15 13:12:00,2024-05-15 13:12:00
300000566,100000566,CUST300000566,苏州远辰贸易制造有限公司,STANDARD,LOW,NET30,ONLINE,上海,ACTIVE,2024-10-23 17:51:00,2024-10-23 17:51:00,2024-10-23 17:51:00
300000567,100000567,CUST300000567,苏州融信供应链贸易有限公司,STANDARD,LOW,PREPAID,PARTNER,杭州,ACTIVE,2023-11-02 04:46:00,2023-11-02 04:46:00,2023-11-02 04:46:00
300000568,100000568,CUST300000568,北京恒越制造制造有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2024-07-11 04:56:00,2024-07-11 04:56:00,2024-07-11 04:56:00
300000569,100000569,CUST300000569,苏州明川供应链制造有限公司,STANDARD,LOW,NET60,ONLINE,北京,ACTIVE,2025-11-05 02:43:00,2025-11-05 02:43:00,2025-11-05 02:43:00
300000570,100000570,CUST300000570,上海华盛材料科技有限公司,STANDARD,LOW,NET90,DIRECT,苏州,ACTIVE,2025-07-12 20:20:00,2025-07-12 20:20:00,2025-07-12 20:20:00
300000571,100000571,CUST300000571,北京智联物流有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2024-06-13 07:39:00,2024-06-13 07:39:00,2024-06-13 07:39:00
300000572,100000572,CUST300000572,北京融信物流贸易有限公司,STANDARD,LOW,NET30,ONLINE,北京,ACTIVE,2024-01-08 03:54:00,2024-01-08 03:54:00,2024-01-08 03:54:00
300000573,100000573,CUST300000573,上海融信科技供应链有限公司,STANDARD,MEDIUM,PREPAID,DIRECT,北京,ACTIVE,2025-09-26 23:20:00,2025-09-26 23:20:00,2025-09-26 23:20:00
300000574,100000574,CUST300000574,杭州启元材料有限公司,STANDARD,LOW,NET90,DIRECT,苏州,ACTIVE,2023-10-28 06:19:00,2023-10-28 06:19:00,2023-10-28 06:19:00
300000575,100000575,CUST300000575,苏州明川电子供应链有限公司,STANDARD,LOW,NET90,PARTNER,北京,ACTIVE,2025-09-04 15:06:00,2025-09-04 15:06:00,2025-09-04 15:06:00
300000576,100000576,CUST300000576,上海启元制造供应链有限公司,STANDARD,LOW,NET60,PARTNER,深圳,ACTIVE,2024-07-26 02:35:00,2024-07-26 02:35:00,2024-07-26 02:35:00
300000577,100000577,CUST300000577,深圳恒越供应链供应链有限公司,STANDARD,MEDIUM,PREPAID,PARTNER,杭州,ACTIVE,2026-03-04 08:46:00,2026-03-04 08:46:00,2026-03-04 08:46:00
300000578,100000578,CUST300000578,北京智联供应链供应链有限公司,STANDARD,LOW,NET30,PARTNER,上海,ACTIVE,2025-02-27 00:44:00,2025-02-27 00:44:00,2025-02-27 00:44:00
300000579,100000579,CUST300000579,杭州融信制造有限公司,STANDARD,HIGH,NET30,DIRECT,上海,ACTIVE,2025-12-13 04:46:00,2025-12-13 04:46:00,2025-12-13 04:46:00
300000580,100000580,CUST300000580,胡凯,STANDARD,MEDIUM,NET60,PARTNER,北京,ACTIVE,2025-04-02 21:14:00,2025-04-02 21:14:00,2025-04-02 21:14:00
300000581,100000581,CUST300000581,苏州恒越供应链贸易有限公司,STANDARD,MEDIUM,NET60,DIRECT,上海,ACTIVE,2024-05-02 05:40:00,2024-05-02 05:40:00,2024-05-02 05:40:00
300000582,100000582,CUST300000582,杭州远辰科技供应链有限公司,STANDARD,MEDIUM,NET60,DIRECT,苏州,ACTIVE,2024-08-20 01:17:00,2024-08-20 01:17:00,2024-08-20 01:17:00
300000583,100000583,CUST300000583,杭州启元物流科技有限公司,STANDARD,LOW,NET60,DIRECT,深圳,ACTIVE,2024-10-10 15:59:00,2024-10-10 15:59:00,2024-10-10 15:59:00
300000584,100000584,CUST300000584,孙娜,STANDARD,LOW,PREPAID,ONLINE,上海,ACTIVE,2025-04-11 20:05:00,2025-04-11 20:05:00,2025-04-11 20:05:00
300000585,100000585,CUST300000585,深圳启元医疗有限公司,STANDARD,LOW,PREPAID,ONLINE,杭州,ACTIVE,2024-11-06 17:22:00,2024-11-06 17:22:00,2024-11-06 17:22:00
300000586,100000586,CUST300000586,北京云启贸易有限公司,STANDARD,HIGH,NET30,DIRECT,北京,ACTIVE,2025-12-27 02:19:00,2025-12-27 02:19:00,2025-12-27 02:19:00
300000587,100000587,CUST300000587,北京云启材料有限公司,STANDARD,LOW,NET30,DIRECT,北京,ACTIVE,2024-01-15 14:11:00,2024-01-15 14:11:00,2024-01-15 14:11:00
300000588,100000588,CUST300000588,深圳启元物流科技有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2024-10-10 18:28:00,2024-10-10 18:28:00,2024-10-10 18:28:00
300000589,100000589,CUST300000589,深圳云启物流科技有限公司,STANDARD,HIGH,PREPAID,PARTNER,深圳,ACTIVE,2024-05-24 13:49:00,2024-05-24 13:49:00,2024-05-24 13:49:00
300000590,100000590,CUST300000590,苏州嘉禾医疗供应链有限公司,STANDARD,LOW,NET60,PARTNER,北京,ACTIVE,2025-09-17 08:44:00,2025-09-17 08:44:00,2025-09-17 08:44:00
300000591,100000591,CUST300000591,北京明川制造贸易有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2025-06-10 14:06:00,2025-06-10 14:06:00,2025-06-10 14:06:00
300000592,100000592,CUST300000592,深圳明川供应链有限公司,STANDARD,MEDIUM,NET60,ONLINE,杭州,ACTIVE,2024-07-08 12:32:00,2024-07-08 12:32:00,2024-07-08 12:32:00
300000593,100000593,CUST300000593,苏州远辰贸易供应链有限公司,STANDARD,LOW,NET60,PARTNER,深圳,ACTIVE,2024-10-29 21:46:00,2024-10-29 21:46:00,2024-10-29 21:46:00
300000594,100000594,CUST300000594,杭州融信贸易有限公司,STANDARD,LOW,PREPAID,ONLINE,深圳,ACTIVE,2025-10-08 00:01:00,2025-10-08 00:01:00,2025-10-08 00:01:00
300000595,100000595,CUST300000595,杭州云启电子有限公司,STANDARD,LOW,NET60,PARTNER,北京,ACTIVE,2024-07-08 11:32:00,2024-07-08 11:32:00,2024-07-08 11:32:00
300000596,100000596,CUST300000596,杭州智联医疗科技有限公司,STANDARD,LOW,NET30,ONLINE,深圳,ACTIVE,2024-12-15 10:15:00,2024-12-15 10:15:00,2024-12-15 10:15:00
300000597,100000597,CUST300000597,北京安拓贸易制造有限公司,STANDARD,LOW,NET60,PARTNER,北京,ACTIVE,2024-03-31 17:24:00,2024-03-31 17:24:00,2024-03-31 17:24:00
300000598,100000598,CUST300000598,苏州华盛物流有限公司,STANDARD,LOW,NET30,ONLINE,苏州,ACTIVE,2024-10-17 10:49:00,2024-10-17 10:49:00,2024-10-17 10:49:00
300000599,100000599,CUST300000599,杭州远辰物流制造有限公司,STANDARD,LOW,NET30,DIRECT,杭州,ACTIVE,2024-07-11 07:13:00,2024-07-11 07:13:00,2024-07-11 07:13:00
300000600,100000600,CUST300000600,杭州启元电子制造有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2024-04-09 18:42:00,2024-04-09 18:42:00,2024-04-09 18:42:00
300000601,100000601,CUST300000601,苏州嘉禾电子科技有限公司,STANDARD,HIGH,PREPAID,ONLINE,深圳,ACTIVE,2024-12-01 11:30:00,2024-12-01 11:30:00,2024-12-01 11:30:00
300000602,100000602,CUST300000602,苏州明川贸易有限公司,STANDARD,LOW,NET60,DIRECT,上海,ACTIVE,2025-12-07 02:48:00,2025-12-07 02:48:00,2025-12-07 02:48:00
300000603,100000603,CUST300000603,苏州启元供应链贸易有限公司,STANDARD,LOW,PREPAID,PARTNER,上海,ACTIVE,2026-02-05 03:45:00,2026-02-05 03:45:00,2026-02-05 03:45:00
300000604,100000604,CUST300000604,上海云启科技制造有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2024-05-11 15:16:00,2024-05-11 15:16:00,2024-05-11 15:16:00
300000605,100000605,CUST300000605,北京明川贸易贸易有限公司,STANDARD,MEDIUM,PREPAID,DIRECT,深圳,ACTIVE,2025-09-30 12:56:00,2025-09-30 12:56:00,2025-09-30 12:56:00
300000606,100000606,CUST300000606,北京恒越电子贸易有限公司,STANDARD,LOW,NET30,DIRECT,杭州,ACTIVE,2024-03-25 22:00:00,2024-03-25 22:00:00,2024-03-25 22:00:00
300000607,100000607,CUST300000607,杭州安拓医疗贸易有限公司,STANDARD,MEDIUM,NET60,DIRECT,深圳,ACTIVE,2026-01-08 18:48:00,2026-01-08 18:48:00,2026-01-08 18:48:00
300000608,100000608,CUST300000608,上海启元物流贸易有限公司,STANDARD,LOW,NET90,DIRECT,杭州,ACTIVE,2024-03-07 16:27:00,2024-03-07 16:27:00,2024-03-07 16:27:00
300000609,100000609,CUST300000609,北京云启电子制造有限公司,STANDARD,LOW,NET30,PARTNER,苏州,ACTIVE,2024-03-16 13:32:00,2024-03-16 13:32:00,2024-03-16 13:32:00
300000610,100000610,CUST300000610,北京恒越物流供应链有限公司,STANDARD,MEDIUM,NET30,ONLINE,北京,ACTIVE,2024-02-21 11:34:00,2024-02-21 11:34:00,2024-02-21 11:34:00
300000611,100000611,CUST300000611,杭州嘉禾电子有限公司,STANDARD,LOW,NET30,ONLINE,杭州,ACTIVE,2024-11-06 11:50:00,2024-11-06 11:50:00,2024-11-06 11:50:00
300000612,100000612,CUST300000612,深圳恒越材料贸易有限公司,STANDARD,LOW,NET60,ONLINE,杭州,ACTIVE,2025-01-28 09:00:00,2025-01-28 09:00:00,2025-01-28 09:00:00
300000613,100000613,CUST300000613,杭州恒越材料有限公司,STANDARD,LOW,NET60,ONLINE,苏州,ACTIVE,2024-04-25 16:02:00,2024-04-25 16:02:00,2024-04-25 16:02:00
300000614,100000614,CUST300000614,杭州华盛供应链科技有限公司,STANDARD,LOW,NET60,ONLINE,北京,ACTIVE,2025-03-02 19:21:00,2025-03-02 19:21:00,2025-03-02 19:21:00
300000615,100000615,CUST300000615,苏州云启材料科技有限公司,STANDARD,LOW,PREPAID,ONLINE,深圳,ACTIVE,2024-11-21 06:51:00,2024-11-21 06:51:00,2024-11-21 06:51:00
300000616,100000616,CUST300000616,深圳嘉禾医疗科技有限公司,STANDARD,MEDIUM,NET30,DIRECT,北京,ACTIVE,2025-09-02 19:42:00,2025-09-02 19:42:00,2025-09-02 19:42:00
300000617,100000617,CUST300000617,苏州安拓医疗科技有限公司,STANDARD,MEDIUM,NET30,ONLINE,北京,ACTIVE,2025-05-04 23:53:00,2025-05-04 23:53:00,2025-05-04 23:53:00
300000618,100000618,CUST300000618,深圳启元贸易贸易有限公司,STANDARD,MEDIUM,NET60,ONLINE,深圳,ACTIVE,2024-03-30 19:29:00,2024-03-30 19:29:00,2024-03-30 19:29:00
300000619,100000619,CUST300000619,深圳安拓物流贸易有限公司,STANDARD,LOW,NET90,PARTNER,北京,ACTIVE,2024-09-15 21:08:00,2024-09-15 21:08:00,2024-09-15 21:08:00
300000620,100000620,CUST300000620,深圳嘉禾供应链科技有限公司,STANDARD,HIGH,NET30,ONLINE,杭州,ACTIVE,2024-02-15 03:18:00,2024-02-15 03:18:00,2024-02-15 03:18:00
300000621,100000621,CUST300000621,深圳恒越电子贸易有限公司,STANDARD,MEDIUM,NET60,ONLINE,上海,ACTIVE,2024-09-27 23:02:00,2024-09-27 23:02:00,2024-09-27 23:02:00
300000622,100000622,CUST300000622,苏州智联电子制造有限公司,STANDARD,LOW,NET90,ONLINE,北京,ACTIVE,2025-12-05 22:36:00,2025-12-05 22:36:00,2025-12-05 22:36:00
300000623,100000623,CUST300000623,杭州华盛医疗科技有限公司,STANDARD,LOW,PREPAID,ONLINE,苏州,ACTIVE,2023-10-31 13:47:00,2023-10-31 13:47:00,2023-10-31 13:47:00
300000624,100000624,CUST300000624,深圳云启科技贸易有限公司,STANDARD,LOW,NET30,ONLINE,深圳,ACTIVE,2025-03-05 00:24:00,2025-03-05 00:24:00,2025-03-05 00:24:00
300000625,100000625,CUST300000625,深圳明川医疗科技有限公司,STANDARD,LOW,PREPAID,ONLINE,杭州,ACTIVE,2025-10-03 23:53:00,2025-10-03 23:53:00,2025-10-03 23:53:00
300000626,100000626,CUST300000626,北京智联科技有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2024-08-17 22:18:00,2024-08-17 22:18:00,2024-08-17 22:18:00
300000627,100000627,CUST300000627,深圳华盛物流贸易有限公司,STANDARD,HIGH,NET60,PARTNER,北京,ACTIVE,2025-12-30 04:37:00,2025-12-30 04:37:00,2025-12-30 04:37:00
300000628,100000628,CUST300000628,苏州安拓贸易制造有限公司,STANDARD,LOW,NET60,PARTNER,北京,ACTIVE,2026-01-01 04:44:00,2026-01-01 04:44:00,2026-01-01 04:44:00
300000629,100000629,CUST300000629,上海远辰制造科技有限公司,STANDARD,MEDIUM,PREPAID,ONLINE,北京,ACTIVE,2024-11-02 06:58:00,2024-11-02 06:58:00,2024-11-02 06:58:00
300000630,100000630,CUST300000630,北京融信物流科技有限公司,STANDARD,LOW,PREPAID,ONLINE,北京,ACTIVE,2024-06-09 09:51:00,2024-06-09 09:51:00,2024-06-09 09:51:00
300000631,100000631,CUST300000631,杭州融信电子科技有限公司,STANDARD,LOW,NET30,PARTNER,深圳,ACTIVE,2023-12-04 02:56:00,2023-12-04 02:56:00,2023-12-04 02:56:00
300000632,100000632,CUST300000632,上海华盛材料贸易有限公司,STANDARD,LOW,NET60,ONLINE,北京,ACTIVE,2026-02-27 15:16:00,2026-02-27 15:16:00,2026-02-27 15:16:00
300000633,100000633,CUST300000633,深圳安拓医疗贸易有限公司,STANDARD,LOW,NET60,ONLINE,杭州,ACTIVE,2024-02-22 13:45:00,2024-02-22 13:45:00,2024-02-22 13:45:00
300000634,100000634,CUST300000634,深圳融信材料有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2024-05-30 00:57:00,2024-05-30 00:57:00,2024-05-30 00:57:00
300000635,100000635,CUST300000635,深圳嘉禾材料供应链有限公司,STANDARD,LOW,NET60,ONLINE,北京,ACTIVE,2026-02-14 14:49:00,2026-02-14 14:49:00,2026-02-14 14:49:00
300000636,100000636,CUST300000636,北京安拓贸易供应链有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2025-12-12 10:30:00,2025-12-12 10:30:00,2025-12-12 10:30:00
300000637,100000637,CUST300000637,杭州明川科技科技有限公司,STANDARD,LOW,NET60,DIRECT,杭州,ACTIVE,2024-09-17 12:25:00,2024-09-17 12:25:00,2024-09-17 12:25:00
300000638,100000638,CUST300000638,李峰,STANDARD,LOW,NET60,PARTNER,苏州,ACTIVE,2025-11-10 13:02:00,2025-11-10 13:02:00,2025-11-10 13:02:00
300000639,100000639,CUST300000639,深圳远辰制造贸易有限公司,STANDARD,LOW,NET30,PARTNER,深圳,ACTIVE,2025-07-21 03:12:00,2025-07-21 03:12:00,2025-07-21 03:12:00
300000640,100000640,CUST300000640,上海嘉禾制造供应链有限公司,STANDARD,LOW,NET30,ONLINE,上海,ACTIVE,2024-10-13 14:29:00,2024-10-13 14:29:00,2024-10-13 14:29:00
300000641,100000641,CUST300000641,北京恒越医疗贸易有限公司,STANDARD,LOW,NET30,ONLINE,苏州,ACTIVE,2023-10-20 01:23:00,2023-10-20 01:23:00,2023-10-20 01:23:00
300000642,100000642,CUST300000642,苏州启元供应链制造有限公司,STANDARD,HIGH,NET60,ONLINE,苏州,ACTIVE,2025-09-15 13:27:00,2025-09-15 13:27:00,2025-09-15 13:27:00
300000643,100000643,CUST300000643,苏州融信贸易科技有限公司,STANDARD,MEDIUM,PREPAID,PARTNER,上海,ACTIVE,2024-03-20 14:20:00,2024-03-20 14:20:00,2024-03-20 14:20:00
300000644,100000644,CUST300000644,杭州启元电子制造有限公司,STANDARD,LOW,NET30,DIRECT,北京,ACTIVE,2025-09-18 15:01:00,2025-09-18 15:01:00,2025-09-18 15:01:00
300000645,100000645,CUST300000645,杭州远辰电子制造有限公司,STANDARD,MEDIUM,NET30,ONLINE,深圳,ACTIVE,2024-09-15 06:43:00,2024-09-15 06:43:00,2024-09-15 06:43:00
300000646,100000646,CUST300000646,杭州嘉禾供应链贸易有限公司,STANDARD,LOW,NET90,PARTNER,苏州,ACTIVE,2025-10-26 23:25:00,2025-10-26 23:25:00,2025-10-26 23:25:00
300000647,100000647,CUST300000647,苏州安拓电子有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2025-10-12 18:02:00,2025-10-12 18:02:00,2025-10-12 18:02:00
300000648,100000648,CUST300000648,深圳智联材料供应链有限公司,STANDARD,LOW,NET90,ONLINE,北京,ACTIVE,2024-02-06 15:47:00,2024-02-06 15:47:00,2024-02-06 15:47:00
300000649,100000649,CUST300000649,苏州远辰电子贸易有限公司,STANDARD,MEDIUM,NET30,PARTNER,北京,ACTIVE,2025-05-13 12:35:00,2025-05-13 12:35:00,2025-05-13 12:35:00
300000650,100000650,CUST300000650,深圳智联贸易制造有限公司,STANDARD,LOW,PREPAID,PARTNER,北京,ACTIVE,2025-12-29 10:44:00,2025-12-29 10:44:00,2025-12-29 10:44:00
300000651,100000651,CUST300000651,杭州云启物流制造有限公司,STANDARD,LOW,NET30,DIRECT,杭州,ACTIVE,2024-04-17 06:57:00,2024-04-17 06:57:00,2024-04-17 06:57:00
300000652,100000652,CUST300000652,深圳华盛科技贸易有限公司,STANDARD,LOW,NET90,PARTNER,杭州,ACTIVE,2025-10-10 16:59:00,2025-10-10 16:59:00,2025-10-10 16:59:00
300000653,100000653,CUST300000653,杭州嘉禾科技制造有限公司,STANDARD,MEDIUM,NET90,DIRECT,苏州,ACTIVE,2026-01-31 11:52:00,2026-01-31 11:52:00,2026-01-31 11:52:00
300000654,100000654,CUST300000654,深圳嘉禾制造贸易有限公司,STANDARD,MEDIUM,PREPAID,PARTNER,深圳,ACTIVE,2024-12-14 07:09:00,2024-12-14 07:09:00,2024-12-14 07:09:00
300000655,100000655,CUST300000655,上海智联制造贸易有限公司,STANDARD,MEDIUM,NET30,PARTNER,杭州,ACTIVE,2025-03-19 14:53:00,2025-03-19 14:53:00,2025-03-19 14:53:00
300000656,100000656,CUST300000656,上海远辰医疗供应链有限公司,STANDARD,LOW,NET30,DIRECT,深圳,ACTIVE,2025-02-15 09:15:00,2025-02-15 09:15:00,2025-02-15 09:15:00
300000657,100000657,CUST300000657,北京明川医疗制造有限公司,STANDARD,MEDIUM,NET30,DIRECT,上海,ACTIVE,2024-11-25 21:38:00,2024-11-25 21:38:00,2024-11-25 21:38:00
300000658,100000658,CUST300000658,苏州云启材料供应链有限公司,STANDARD,LOW,NET90,PARTNER,上海,ACTIVE,2025-06-12 12:57:00,2025-06-12 12:57:00,2025-06-12 12:57:00
300000659,100000659,CUST300000659,杭州智联贸易供应链有限公司,STANDARD,MEDIUM,NET30,DIRECT,苏州,ACTIVE,2025-12-25 04:36:00,2025-12-25 04:36:00,2025-12-25 04:36:00
300000660,100000660,CUST300000660,上海启元供应链有限公司,STANDARD,HIGH,NET30,PARTNER,杭州,ACTIVE,2024-01-15 21:46:00,2024-01-15 21:46:00,2024-01-15 21:46:00
300000661,100000661,CUST300000661,上海恒越贸易贸易有限公司,STANDARD,LOW,NET30,ONLINE,上海,ACTIVE,2024-01-24 16:46:00,2024-01-24 16:46:00,2024-01-24 16:46:00
300000662,100000662,CUST300000662,杭州融信供应链科技有限公司,STANDARD,MEDIUM,NET60,PARTNER,杭州,ACTIVE,2024-04-15 06:28:00,2024-04-15 06:28:00,2024-04-15 06:28:00
300000663,100000663,CUST300000663,深圳智联物流供应链有限公司,STANDARD,LOW,NET30,DIRECT,北京,ACTIVE,2025-11-29 14:45:00,2025-11-29 14:45:00,2025-11-29 14:45:00
300000664,100000664,CUST300000664,深圳明川电子有限公司,STANDARD,MEDIUM,NET30,PARTNER,深圳,ACTIVE,2024-01-08 01:19:00,2024-01-08 01:19:00,2024-01-08 01:19:00
300000665,100000665,CUST300000665,苏州明川科技贸易有限公司,STANDARD,LOW,NET60,ONLINE,深圳,ACTIVE,2024-01-12 18:03:00,2024-01-12 18:03:00,2024-01-12 18:03:00
300000666,100000666,CUST300000666,杭州融信电子供应链有限公司,STANDARD,LOW,PREPAID,PARTNER,苏州,ACTIVE,2024-05-19 18:16:00,2024-05-19 18:16:00,2024-05-19 18:16:00
300000667,100000667,CUST300000667,杭州嘉禾材料科技有限公司,STANDARD,MEDIUM,NET90,ONLINE,深圳,ACTIVE,2025-10-30 20:32:00,2025-10-30 20:32:00,2025-10-30 20:32:00
300000668,100000668,CUST300000668,苏州嘉禾材料有限公司,STANDARD,LOW,NET60,PARTNER,北京,ACTIVE,2026-02-26 15:36:00,2026-02-26 15:36:00,2026-02-26 15:36:00
300000669,100000669,CUST300000669,上海远辰科技科技有限公司,STANDARD,HIGH,PREPAID,ONLINE,北京,ACTIVE,2025-10-30 22:04:00,2025-10-30 22:04:00,2025-10-30 22:04:00
300000670,100000670,CUST300000670,深圳明川材料贸易有限公司,STANDARD,LOW,NET90,ONLINE,杭州,ACTIVE,2024-10-05 05:21:00,2024-10-05 05:21:00,2024-10-05 05:21:00
300000671,100000671,CUST300000671,徐伟娜,STANDARD,LOW,NET90,ONLINE,北京,ACTIVE,2023-11-27 05:46:00,2023-11-27 05:46:00,2023-11-27 05:46:00
300000672,100000672,CUST300000672,北京嘉禾物流有限公司,STANDARD,LOW,NET30,ONLINE,深圳,ACTIVE,2023-10-23 00:10:00,2023-10-23 00:10:00,2023-10-23 00:10:00
300000673,100000673,CUST300000673,北京融信贸易科技有限公司,STANDARD,LOW,NET30,PARTNER,杭州,ACTIVE,2024-06-06 16:30:00,2024-06-06 16:30:00,2024-06-06 16:30:00
300000674,100000674,CUST300000674,苏州启元电子有限公司,STANDARD,HIGH,NET30,ONLINE,深圳,ACTIVE,2024-02-01 15:49:00,2024-02-01 15:49:00,2024-02-01 15:49:00
300000675,100000675,CUST300000675,深圳恒越制造供应链有限公司,STANDARD,MEDIUM,NET60,ONLINE,上海,ACTIVE,2023-12-28 21:56:00,2023-12-28 21:56:00,2023-12-28 21:56:00
300000676,100000676,CUST300000676,上海智联供应链科技有限公司,STANDARD,LOW,NET30,ONLINE,北京,ACTIVE,2023-11-27 02:01:00,2023-11-27 02:01:00,2023-11-27 02:01:00
300000677,100000677,CUST300000677,苏州恒越物流有限公司,STANDARD,HIGH,NET30,ONLINE,北京,ACTIVE,2024-07-30 07:25:00,2024-07-30 07:25:00,2024-07-30 07:25:00
300000678,100000678,CUST300000678,北京启元科技有限公司,STANDARD,LOW,PREPAID,PARTNER,苏州,ACTIVE,2023-12-16 11:51:00,2023-12-16 11:51:00,2023-12-16 11:51:00
300000679,100000679,CUST300000679,深圳远辰电子制造有限公司,STANDARD,LOW,NET30,PARTNER,苏州,ACTIVE,2025-09-24 05:47:00,2025-09-24 05:47:00,2025-09-24 05:47:00
300000680,100000680,CUST300000680,上海启元医疗有限公司,STANDARD,MEDIUM,PREPAID,ONLINE,深圳,ACTIVE,2025-04-23 15:13:00,2025-04-23 15:13:00,2025-04-23 15:13:00
300000681,100000681,CUST300000681,苏州远辰供应链有限公司,STANDARD,LOW,NET60,ONLINE,杭州,ACTIVE,2026-03-13 08:47:00,2026-03-13 08:47:00,2026-03-13 08:47:00
300000682,100000682,CUST300000682,杭州安拓供应链有限公司,STANDARD,LOW,NET30,ONLINE,上海,ACTIVE,2024-10-06 14:38:00,2024-10-06 14:38:00,2024-10-06 14:38:00
300000683,100000683,CUST300000683,杭州启元制造贸易有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2026-02-17 16:45:00,2026-02-17 16:45:00,2026-02-17 16:45:00
300000684,100000684,CUST300000684,深圳智联电子制造有限公司,STANDARD,LOW,NET60,ONLINE,杭州,ACTIVE,2025-05-02 10:36:00,2025-05-02 10:36:00,2025-05-02 10:36:00
300000685,100000685,CUST300000685,苏州智联科技制造有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2026-01-28 00:31:00,2026-01-28 00:31:00,2026-01-28 00:31:00
300000686,100000686,CUST300000686,北京恒越医疗科技有限公司,STANDARD,LOW,NET60,PARTNER,苏州,ACTIVE,2024-11-24 16:32:00,2024-11-24 16:32:00,2024-11-24 16:32:00
300000687,100000687,CUST300000687,苏州融信医疗有限公司,STANDARD,LOW,NET90,ONLINE,上海,ACTIVE,2024-08-27 20:45:00,2024-08-27 20:45:00,2024-08-27 20:45:00
300000688,100000688,CUST300000688,上海云启制造有限公司,STANDARD,LOW,NET60,PARTNER,上海,ACTIVE,2025-09-13 18:54:00,2025-09-13 18:54:00,2025-09-13 18:54:00
300000689,100000689,CUST300000689,深圳智联材料贸易有限公司,STANDARD,LOW,NET30,ONLINE,杭州,ACTIVE,2025-03-30 08:12:00,2025-03-30 08:12:00,2025-03-30 08:12:00
300000690,100000690,CUST300000690,杭州安拓物流贸易有限公司,STANDARD,HIGH,NET30,ONLINE,深圳,ACTIVE,2025-08-16 00:47:00,2025-08-16 00:47:00,2025-08-16 00:47:00
300000691,100000691,CUST300000691,杭州华盛电子有限公司,STANDARD,MEDIUM,NET90,DIRECT,上海,ACTIVE,2024-04-24 15:26:00,2024-04-24 15:26:00,2024-04-24 15:26:00
300000692,100000692,CUST300000692,北京恒越贸易供应链有限公司,STANDARD,LOW,NET60,ONLINE,杭州,ACTIVE,2026-03-09 02:43:00,2026-03-09 02:43:00,2026-03-09 02:43:00
300000693,100000693,CUST300000693,杭州华盛制造有限公司,STANDARD,LOW,NET30,PARTNER,杭州,ACTIVE,2025-01-12 19:16:00,2025-01-12 19:16:00,2025-01-12 19:16:00
300000694,100000694,CUST300000694,北京明川物流科技有限公司,STANDARD,LOW,NET30,ONLINE,杭州,ACTIVE,2025-10-20 04:26:00,2025-10-20 04:26:00,2025-10-20 04:26:00
300000695,100000695,CUST300000695,苏州智联材料有限公司,STANDARD,MEDIUM,PREPAID,ONLINE,深圳,ACTIVE,2025-08-07 00:16:00,2025-08-07 00:16:00,2025-08-07 00:16:00
